4071|2069|2217|382|1|SYST|23030204|2.97|2.97|2.97|2.97|2.97|2.97|2.97|2.97|0|||2018-01-25 01:47:00||2.97
4072|2069|2217|382|1|SYST|23030204|26.32|26.32|26.32|26.32|26.32|26.32|26.32|26.32|0|||2018-01-25 01:47:00||26.32
4073|2069|2217|382|1|SYST|23030204|26.16|26.16|26.16|26.16|26.16|26.16|26.16|26.16|0|||2018-01-25 01:47:00||26.16
3817|2069|2215|382|1|PROC|23030204|191.4|191.4|191.4|191.4|191.4|191.4|191.4|191.4|0|||2018-02-07 10:03:00||191.4
3821|2069|2215|382|1|PROC|23030204|158.4|158.4|158.4|158.4|158.4|158.4|158.4|158.4|0|||2018-02-07 10:03:00||158.4
3893|2069|2217|382|1|SYST|23030204|400.06|400.06|400.06|400.06|400.06|400.06|400.06|400.06|0|||2018-01-25 11:12:00||400.06
3920|2069|2215|382|1|PROC|23030204|110.94|110.94|110.94|110.94|110.94|110.94|110.94|110.94|0|||2018-01-25 01:47:00||110.94
3921|2069|2215|382|1|PROC|23030204|94.39|94.39|94.39|94.39|94.39|94.39|94.39|94.39|0|||2018-01-25 01:47:00||94.39
3922|2069|2215|382|1|PROC|23030204|42.31|42.31|42.31|42.31|42.31|42.31|42.31|42.31|0|||2018-01-25 01:47:00||42.31
4412|2069|2217|382|1|USER|23030204|91.13|91.13|91.13|91.13|91.13|91.13|91.13|91.13|0|||2018-02-09 04:03:00||91.13
4429|2069|2217|382|1|USER|23030204|72.82|72.82|72.82|72.82|72.82|72.82|72.82|72.82|0|||2018-02-06 04:07:00||72.82
5647|2069|2217|382|1|USER|23030204|62.83|62.83|62.83|62.83|62.83|62.83|62.83|62.83|0|||2018-02-07 10:04:00||62.83
