5575|1|01073||2017-09-25 04:06:00|N
5635|1|10009||2017-09-25 04:07:00|N
5635|1|10010||2017-09-25 04:07:00|N
5635|1|10008||2017-09-25 04:07:00|N
5901|1|01058||2021-03-19 03:14:00|N
5901|1|01060||2021-03-19 03:14:00|N
5580|2|01065||2017-09-18 02:57:00|N
5578|1|10003||2017-09-18 02:57:00|N
5658|2|AIRFR||2017-10-16 04:01:00|N
5658|2|01066||2017-10-16 04:01:00|N
5901|1|01059||2021-03-19 03:14:00|N
5924|1|01010||2021-08-16 01:05:00|N
5924|1|01100||2021-08-16 01:05:00|N
5531|2|10009||2017-09-17 11:06:00|N
5924|1|01057||2021-08-16 01:05:00|N
5924|1|01058||2021-08-16 01:05:00|N
5578|1|10001||2017-09-18 02:57:00|N
5924|1|01060||2021-08-16 01:05:00|N
5924|1|01059||2021-08-16 01:05:00|N
5948|1|01105||2022-03-03 08:33:00|N
5554|2|01089||2017-09-18 07:29:00|N
5554|2|LODTX||2017-09-18 07:29:00|N
5531|2|10010||2017-09-17 11:06:00|N
5604|2|01028||2018-11-30 02:56:00|N
5604|2|01071||2018-11-30 02:56:00|N
5604|2|01070||2018-11-30 02:56:00|N
5953|1|01010||2022-03-03 08:33:00|N
5953|1|01100||2022-03-03 08:33:00|N
5543|3|01089||2017-09-17 11:02:00|N
5543|3|01064||2017-09-17 11:02:00|N
5651|2|01075||2022-04-22 06:28:00|N
5600|2|01028||2018-11-30 02:53:00|N
5603|2|01028||2018-11-30 02:56:00|N
5542|2|10006||2017-09-17 11:00:00|N
5542|2|10004||2017-09-17 11:00:00|N
5544|3|01089||2017-09-17 11:02:00|N
5544|3|01064||2017-09-17 11:02:00|N
5545|2|10005||2017-09-17 11:02:00|N
5545|2|10004||2017-09-17 11:02:00|N
5549|2|LODTX||2017-09-17 11:03:00|N
5549|2|01089||2017-09-17 11:03:00|N
5550|2|LODTX||2017-09-17 11:03:00|N
5550|2|01089||2017-09-17 11:03:00|N
5532|3|10010||2017-09-17 11:07:00|N
5532|3|10008||2017-09-17 11:07:00|N
5533|2|10008||2017-09-17 11:07:00|N
5533|2|10009||2017-09-17 11:07:00|N
5536|4|10010||2017-09-17 11:08:00|N
5536|4|10008||2017-09-17 11:08:00|N
5603|2|01071||2018-11-30 02:56:00|N
5603|2|01070||2018-11-30 02:56:00|N
5652|2|01072||2023-03-28 06:53:00|N
5651|2|01006||2022-04-22 06:28:00|N
5578|1|10002||2017-09-18 02:57:00|N
5968|1|01100||2023-08-25 00:56:00|N
5968|1|01010||2023-08-25 00:56:00|N
5556|2|01089||2017-09-18 07:29:00|N
5556|2|01064||2017-09-18 07:29:00|N
5986|1|01097||2023-08-25 00:56:00|N
6076|1|01060||2023-05-22 01:55:00|N
6013|1|01010||2022-04-02 01:15:00|N
6013|1|01100||2022-04-02 01:15:00|N
5482|1|01010||2019-03-29 03:05:00|N
5552|1|01064||2017-09-21 13:42:00|N
5552|1|01066||2017-09-21 13:42:00|N
5552|1|LODTX||2017-09-21 13:42:00|N
5552|1|01071||2017-09-21 13:42:00|N
5482|1|01060||2019-03-29 03:05:00|N
5482|1|01059||2019-03-29 03:05:00|N
5482|1|01057||2019-03-29 03:05:00|N
5482|1|01058||2019-03-29 03:05:00|N
6019|1|01100||2022-04-02 01:15:00|N
5655|1|10001||2017-10-11 06:46:00|N
5655|1|10004||2017-10-11 06:46:00|N
5655|1|10008||2017-10-11 06:46:00|N
5655|1|10000||2017-10-11 06:46:00|N
5655|1|10007||2017-10-11 06:46:00|N
5655|3|10005||2017-10-11 06:46:00|N
5655|3|10003||2017-10-11 06:46:00|N
5655|3|10007||2017-10-11 06:46:00|N
5655|3|10000||2017-10-11 06:46:00|N
5655|3|10009||2017-10-11 06:46:00|N
5655|5|10002||2017-10-11 06:46:00|N
5655|5|10006||2017-10-11 06:46:00|N
5655|5|10010||2017-10-11 06:46:00|N
5655|5|10000||2017-10-11 06:46:00|N
5655|5|10007||2017-10-11 06:46:00|N
6019|1|01105||2022-04-02 01:15:00|N
5928|1|01010||2021-08-16 01:05:00|N
5928|1|01100||2021-08-16 01:05:00|N
5930|1|01100||2021-08-16 01:05:00|N
5930|1|01010||2021-08-16 01:05:00|N
5936|1|01100||2021-08-16 01:05:00|N
5936|1|01010||2021-08-16 01:05:00|N
5652|2|01006||2023-03-28 06:53:00|N
5652|2|01059||2023-03-28 06:53:00|N
5652|2|01069||2023-03-28 06:53:00|N
5652|2|01096||2023-03-28 06:53:00|N
5652|2|01095||2023-03-28 06:53:00|N
5652|2|01060||2023-03-28 06:53:00|N
