2162|2043|3|N|N|Y|A_PEND|ACCT_CLERK||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00||Y||
2163|2043|2147483645|N|Y|Y|A_PVAL|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00||Y||
2164|2043|2147483646|N|Y|Y|P_PROC|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2019-03-29 03:05:00||Y||
2165|2044|-2|N|N|Y|Q_PEND|REQ_MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ARHandler||2017-09-15 06:23:00||Y||
2166|2044|-1|N|Y|N|Q_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-09-15 06:23:00||Y||
2167|2044|2|Y|N|Y|Q_PEND|REQ_MANAGER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-07-29 09:21:00||Y||
2168|2044|6|N|N|Y|Q_PEND|AUTH_APPROVER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-09-15 06:23:00|2|Y||
2169|2044|5|Y|N|N|Q_PEBK|REQ_TRAVELER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-07-29 09:21:00||Y||
2170|2044|8|N|N|Y|Q_PEND|REQ_PROCESSOR2||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-09-15 06:23:00||Y||
2171|2044|2147483646|N|Y|N|Q_APPR|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-09-15 06:23:00||Y||
2172|2045|-2|N|N|N|Q_PEND|REQ_MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ARHandler||2019-03-29 03:05:00||Y||
2173|2045|-1|N|Y|N|Q_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2019-03-29 03:05:00||Y||
2174|2045|2|Y|N|Y|Q_PEND|REQ_MANAGER||SUBMITTER|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2017-09-17 11:56:00||Y||
2175|2045|7|N|N|Y|Q_PEND|AUTH_APPROVER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ARHandler||2019-03-29 03:05:00|2|Y||
