197|en|Y|Nuit d'Hotel||2005-06-21 15:49:00
198|en|Y|Oasis Hotels||2005-06-21 15:49:00
199|en|Y|Oberoi Hotels||2005-06-21 15:49:00
200|en|Y|Omni Hotels||2005-06-21 15:49:00
201|en|Y|Orient-Express Hotels||2005-06-21 15:49:00
202|en|Y|Pannonia Hotels||2005-06-21 15:49:00
203|en|Y|Pan Pacific Hotels||2005-06-21 15:49:00
204|en|Y|Paris Honotel||2005-06-21 15:49:00
205|en|Y|Park Plaza International||2005-06-21 15:49:00
206|en|Y|Pearl Resorts||2005-06-21 15:49:00
207|en|Y|Peninsula Group||2005-06-21 15:49:00
208|en|Y|Peru Hotel||2005-06-21 15:49:00
209|en|Y|Pestana Hotels||2005-06-21 15:49:00
210|en|Y|Phoenix Inn||2005-06-21 15:49:00
211|en|Y|Premiäre Classe||2005-06-21 15:49:00
212|en|Y|Prima Hotels||2005-06-21 15:49:00
213|en|Y|Primotel||2005-06-21 15:49:00
214|en|Y|Prince Hotels||2005-06-21 15:49:00
215|en|Y|Protea Hotels||2005-06-21 15:49:00
216|en|Y|Quality Inns||2005-06-21 15:49:00
217|en|Y|Radisson-Moriah||2005-06-21 15:49:00
218|en|Y|Ramada||2005-06-21 15:49:00
219|en|Y|Red Roof Inns||2005-06-21 15:49:00
220|en|Y|Regal Hotels International||2005-06-21 15:49:00
221|en|Y|Regent International||2005-06-21 15:49:00
222|en|Y|Relais & Chateaux||2005-06-21 15:49:00
223|en|Y|Remmen Hotels||2005-06-21 15:49:00
224|en|Y|Renaissance||2005-06-21 15:49:00
225|en|Y|Residence Inns||2005-06-21 15:49:00
226|en|Y|Ringhotels||2005-06-21 15:49:00
227|en|Y|Ritz-Carlton||2005-06-21 15:49:00
228|en|Y|Rodd Hotels & Resorts||2005-06-21 15:49:00
229|en|Y|Rodeway Inns||2005-06-21 15:49:00
230|en|Y|Romantik Hotels||2005-06-21 15:49:00
231|en|Y|RRR Hotels||2005-06-21 15:49:00
232|en|Y|Rosewood Hotels & Resorts||2005-06-21 15:49:00
233|en|Y|Rydges Hotels and Resorts||2005-06-21 15:49:00
234|en|Y|Scotland's Personal Hotels||2005-06-21 15:49:00
235|en|Y|Sedona Hotels International||2005-06-21 15:49:00
236|en|Y|Settle Inn||2005-06-21 15:49:00
237|en|Y|Shangri-La||2005-06-21 15:49:00
238|en|Y|Sheraton||2005-06-21 15:49:00
239|en|Y|Shilo Inns||2005-06-21 15:49:00
240|en|Y|Shoney's Inns||2005-06-21 15:49:00
241|en|Y|Sierra Suites||2005-06-21 15:49:00
242|en|Y|Silencehotels Austria||2005-06-21 15:49:00
243|en|Y|Silencehotels Netherlands||2005-06-21 15:49:00
244|en|Y|Silken Hotels||2005-06-21 15:49:00
245|en|Y|Sinnott Hotels||2005-06-21 15:49:00
246|en|Y|Sleep Inns||2005-06-21 15:49:00
247|en|Y|Sofitel||2005-06-21 15:49:00
248|en|Y|Sokos Hotels||2005-06-21 15:49:00
249|en|Y|Solitaire Aparthotels||2005-06-21 15:49:00
250|en|Y|Sol Meli†||2005-06-21 15:49:00
251|en|Y|Sorat hotels||2005-06-21 15:49:00
252|en|Y|South Seas Resorts||2005-06-21 15:49:00
253|en|Y|Sovereign Hotels||2005-06-21 15:49:00
254|en|Y|Stakis Hotels||2005-06-21 15:49:00
255|en|Y|Starwood Hotels & Resorts||2005-06-21 15:49:00
256|en|Y|Staybridge Suites||2005-06-21 15:49:00
257|en|Y|Steigenberger Hotels||2005-06-21 15:49:00
258|en|Y|StudioPLUS||2005-06-21 15:49:00
259|en|Y|Summerfield Suites||2005-06-21 15:49:00
260|en|Y|Super 8 Motels||2005-06-21 15:49:00
261|en|Y|Summit Hotels & resorts||2005-06-21 15:49:00
262|en|Y|Swiss International Hotels||2005-06-21 15:49:00
